unit_id,period,has_accessible_station,treatment_year,disability_rate,senior_rate,poverty_rate,total_population,accessible_station_count,nearest_accessible_distance_m,need_score
36047029300,2023,False,,0.0518,0.2342,0.1008,3284,0,923.6,0.1289
36047029400,2017,False,,0.0278,0.2795,0.0368,2143,0,4558.6,0.1147
36047029400,2018,False,,0.0278,0.2795,0.0368,2143,0,2465.3,0.1147
36047029400,2019,False,,0.0278,0.2795,0.0368,2143,0,2465.3,0.1147
36047029400,2020,False,,0.0278,0.2795,0.0368,2143,0,2465.3,0.1147
36047029400,2021,False,,0.0278,0.2795,0.0368,2143,0,2465.3,0.1147
36047029400,2022,False,,0.0278,0.2795,0.0368,2143,0,2465.3,0.1147
36047029400,2023,False,,0.0278,0.2795,0.0368,2143,0,830.8,0.1147
36047029500,2017,False,,0.0300,0.1032,0.0857,4011,0,1743.0,0.0730
36047029500,2018,False,,0.0300,0.1032,0.0857,4011,0,1743.0,0.0730
36047029500,2019,False,,0.0300,0.1032,0.0857,4011,0,1743.0,0.0730
36047029500,2020,True,2020,0.0300,0.1032,0.0857,4011,1,594.9,0.0730
36047029500,2021,True,2020,0.0300,0.1032,0.0857,4011,1,594.9,0.0730
36047029500,2022,True,2020,0.0300,0.1032,0.0857,4011,1,594.9,0.0730
36047029500,2023,True,2020,0.0300,0.1032,0.0857,4011,1,594.9,0.0730
36047029600,2017,False,,0.0486,0.1493,0.1971,6128,0,4108.1,0.1317
36047029600,2018,False,,0.0486,0.1493,0.1971,6128,0,2671.2,0.1317
36047029600,2019,False,,0.0486,0.1493,0.1971,6128,0,2671.2,0.1317
36047029600,2020,False,,0.0486,0.1493,0.1971,6128,0,2671.2,0.1317
36047029600,2021,False,,0.0486,0.1493,0.1971,6128,0,2671.2,0.1317
36047029600,2022,False,,0.0486,0.1493,0.1971,6128,0,2671.2,0.1317
36047029600,2023,True,2023,0.0486,0.1493,0.1971,6128,1,118.5,0.1317
36047029700,2017,False,,0.0665,0.1393,0.0698,4099,0,1381.4,0.0919
36047029700,2018,False,,0.0665,0.1393,0.0698,4099,0,1381.4,0.0919
36047029700,2019,False,,0.0665,0.1393,0.0698,4099,0,1381.4,0.0919
36047029700,2020,True,2020,0.0665,0.1393,0.0698,4099,1,225.9,0.0919
36047029700,2021,True,2020,0.0665,0.1393,0.0698,4099,1,225.9,0.0919
36047029700,2022,True,2020,0.0665,0.1393,0.0698,4099,1,225.9,0.0919
36047029700,2023,True,2020,0.0665,0.1393,0.0698,4099,1,225.9,0.0919
36047029800,2017,False,,0.0236,0.1241,0.0899,3997,0,4305.0,0.0792
36047029800,2018,False,,0.0236,0.1241,0.0899,3997,0,2662.8,0.0792
36047029800,2019,False,,0.0236,0.1241,0.0899,3997,0,2662.8,0.0792
36047029800,2020,False,,0.0236,0.1241,0.0899,3997,0,2662.8,0.0792
36047029800,2021,False,,0.0236,0.1241,0.0899,3997,0,2662.8,0.0792
36047029800,2022,False,,0.0236,0.1241,0.0899,3997,0,2662.8,0.0792
36047029800,2023,True,2023,0.0236,0.1241,0.0899,3997,1,505.0,0.0792
36047029900,2017,False,,0.0211,0.1494,0.0888,2483,0,1191.4,0.0864
36047029900,2018,False,,0.0211,0.1494,0.0888,2483,0,1191.4,0.0864
36047029900,2019,False,,0.0211,0.1494,0.0888,2483,0,1191.4,0.0864
36047029900,2020,True,2020,0.0211,0.1494,0.0888,2483,1,437.2,0.0864
36047029900,2021,True,2020,0.0211,0.1494,0.0888,2483,1,437.2,0.0864
36047029900,2022,True,2020,0.0211,0.1494,0.0888,2483,1,437.2,0.0864
36047029900,2023,True,2020,0.0211,0.1494,0.0888,2483,1,437.2,0.0864
36047030000,2017,False,,0.0310,0.1544,0.1077,4222,0,4614.9,0.0977
36047030000,2018,False,,0.0310,0.1544,0.1077,4222,0,2310.5,0.0977
36047030000,2019,False,,0.0310,0.1544,0.1077,4222,0,2310.5,0.0977
36047030000,2020,False,,0.0310,0.1544,0.1077,4222,0,2310.5,0.0977
36047030000,2021,False,,0.0310,0.1544,0.1077,4222,0,2310.5,0.0977
36047030000,2022,False,,0.0310,0.1544,0.1077,4222,0,2310.5,0.0977
36047030000,2023,True,2023,0.0310,0.1544,0.1077,4222,1,651.4,0.0977
36047030100,2017,False,,0.0305,0.0817,0.0637,3182,0,1711.5,0.0586
36047030100,2018,False,,0.0305,0.0817,0.0637,3182,0,1711.5,0.0586
36047030100,2019,False,,0.0305,0.0817,0.0637,3182,0,1711.5,0.0586
36047030100,2020,False,,0.0305,0.0817,0.0637,3182,0,1238.5,0.0586
36047030100,2021,False,,0.0305,0.0817,0.0637,3182,0,1238.5,0.0586
36047030100,2022,False,,0.0305,0.0817,0.0637,3182,0,1238.5,0.0586
36047030100,2023,False,,0.0305,0.0817,0.0637,3182,0,1238.5,0.0586
36047030200,2017,False,,0.0331,0.1788,0.0562,3899,0,4723.4,0.0894
36047030200,2018,False,,0.0331,0.1788,0.0562,3899,0,2183.6,0.0894
36047030200,2019,False,,0.0331,0.1788,0.0562,3899,0,2183.6,0.0894
36047030200,2020,False,,0.0331,0.1788,0.0562,3899,0,2183.6,0.0894
36047030200,2021,False,,0.0331,0.1788,0.0562,3899,0,2183.6,0.0894
36047030200,2022,False,,0.0331,0.1788,0.0562,3899,0,2183.6,0.0894
36047030200,2023,True,2023,0.0331,0.1788,0.0562,3899,1,733.0,0.0894
36047030300,2017,False,,0.0824,0.1491,0.1616,5748,0,1441.9,0.1310
36047030300,2018,False,,0.0824,0.1491,0.1616,5748,0,1441.9,0.1310
36047030300,2019,False,,0.0824,0.1491,0.1616,5748,0,1441.9,0.1310
36047030300,2020,False,,0.0824,0.1491,0.1616,5748,0,1177.6,0.1310
36047030300,2021,False,,0.0824,0.1491,0.1616,5748,0,1177.6,0.1310
36047030300,2022,False,,0.0824,0.1491,0.1616,5748,0,1177.6,0.1310
36047030300,2023,False,,0.0824,0.1491,0.1616,5748,0,1177.6,0.1310
36047030400,2017,False,,0.0639,0.2816,0.0822,3924,0,4956.1,0.1426
36047030400,2018,False,,0.0639,0.2816,0.0822,3924,0,2009.5,0.1426
36047030400,2019,False,,0.0639,0.2816,0.0822,3924,0,2009.5,0.1426
36047030400,2020,False,,0.0639,0.2816,0.0822,3924,0,2009.5,0.1426
36047030400,2021,False,,0.0639,0.2816,0.0822,3924,0,2009.5,0.1426
36047030400,2022,False,,0.0639,0.2816,0.0822,3924,0,2009.5,0.1426
36047030400,2023,False,,0.0639,0.2816,0.0822,3924,0,1046.5,0.1426
36047030500,2017,False,,0.0568,0.0930,0.0623,7181,0,1766.5,0.0707
36047030500,2018,False,,0.0568,0.0930,0.0623,7181,0,1766.5,0.0707
36047030500,2019,False,,0.0568,0.0930,0.0623,7181,0,1700.2,0.0707
36047030500,2020,True,2020,0.0568,0.0930,0.0623,7181,2,455.5,0.0707
36047030500,2021,True,2020,0.0568,0.0930,0.0623,7181,4,307.9,0.0707
36047030500,2022,True,2020,0.0568,0.0930,0.0623,7181,4,307.9,0.0707
36047030500,2023,True,2020,0.0568,0.0930,0.0623,7181,4,307.9,0.0707
36047030600,2017,False,,0.0310,0.2017,0.0215,1953,0,5338.7,0.0847
36047030600,2018,False,,0.0310,0.2017,0.0215,1953,0,1582.2,0.0847
36047030600,2019,False,,0.0310,0.2017,0.0215,1953,0,1582.2,0.0847
36047030600,2020,False,,0.0310,0.2017,0.0215,1953,0,1582.2,0.0847
36047030600,2021,False,,0.0310,0.2017,0.0215,1953,0,1582.2,0.0847
36047030600,2022,False,,0.0310,0.2017,0.0215,1953,0,1582.2,0.0847
36047030600,2023,False,,0.0310,0.2017,0.0215,1953,0,1353.4,0.0847
36047030700,2017,False,,0.1059,0.1313,0.1601,6571,0,934.8,0.1324
36047030700,2018,False,,0.1059,0.1313,0.1601,6571,0,934.8,0.1324
36047030700,2019,False,,0.1059,0.1313,0.1601,6571,0,934.8,0.1324
36047030700,2020,True,2020,0.1059,0.1313,0.1601,6571,1,567.3,0.1324
36047030700,2021,True,2020,0.1059,0.1313,0.1601,6571,1,567.3,0.1324
36047030700,2022,True,2020,0.1059,0.1313,0.1601,6571,1,567.3,0.1324
36047030700,2023,True,2020,0.1059,0.1313,0.1601,6571,1,567.3,0.1324
36047030800,2017,False,,0.0211,0.2420,0.0127,1678,0,6035.6,0.0919
36047030800,2018,False,,0.0211,0.2420,0.0127,1678,0,1029.4,0.0919
36047030800,2019,False,,0.0211,0.2420,0.0127,1678,0,1029.4,0.0919
36047030800,2020,False,,0.0211,0.2420,0.0127,1678,0,1029.4,0.0919
36047030800,2021,False,,0.0211,0.2420,0.0127,1678,0,1029.4,0.0919
36047030800,2022,False,,0.0211,0.2420,0.0127,1678,0,1029.4,0.0919
36047030800,2023,False,,0.0211,0.2420,0.0127,1678,0,1029.4,0.0919
36047030900,2017,False,,0.0394,0.0715,0.0777,2447,0,805.8,0.0629
36047030900,2018,False,,0.0394,0.0715,0.0777,2447,0,805.8,0.0629
36047030900,2019,False,,0.0394,0.0715,0.0777,2447,0,805.8,0.0629
36047030900,2020,True,2020,0.0394,0.0715,0.0777,2447,1,406.1,0.0629
36047030900,2021,True,2020,0.0394,0.0715,0.0777,2447,1,406.1,0.0629
36047030900,2022,True,2020,0.0394,0.0715,0.0777,2447,1,406.1,0.0629
36047030900,2023,True,2020,0.0394,0.0715,0.0777,2447,1,406.1,0.0629
36047031100,2017,False,,0.0423,0.0596,0.0647,3389,0,983.0,0.0555
36047031100,2018,False,,0.0423,0.0596,0.0647,3389,0,983.0,0.0555
36047031100,2019,False,,0.0423,0.0596,0.0647,3389,0,983.0,0.0555
36047031100,2020,True,2020,0.0423,0.0596,0.0647,3389,1,765.3,0.0555
36047031100,2021,True,2020,0.0423,0.0596,0.0647,3389,1,765.3,0.0555
36047031100,2022,True,2020,0.0423,0.0596,0.0647,3389,1,765.3,0.0555
36047031100,2023,True,2020,0.0423,0.0596,0.0647,3389,1,765.3,0.0555
36047031300,2017,False,,0.0836,0.1843,0.0735,4346,0,1283.1,0.1138
36047031300,2018,False,,0.0836,0.1843,0.0735,4346,0,1283.1,0.1138
36047031300,2019,False,,0.0836,0.1843,0.0735,4346,0,1283.1,0.1138
36047031300,2020,False,,0.0836,0.1843,0.0735,4346,0,1069.9,0.1138
36047031300,2021,False,,0.0836,0.1843,0.0735,4346,0,1069.9,0.1138
36047031300,2022,False,,0.0836,0.1843,0.0735,4346,0,1069.9,0.1138
36047031300,2023,False,,0.0836,0.1843,0.0735,4346,0,1069.9,0.1138
36047031401,2017,False,,0.0817,0.2382,0.0484,4938,0,5556.0,0.1228
36047031401,2018,False,,0.0817,0.2382,0.0484,4938,0,1397.3,0.1228
36047031401,2019,False,,0.0817,0.2382,0.0484,4938,0,1397.3,0.1228
36047031401,2020,False,,0.0817,0.2382,0.0484,4938,0,1397.3,0.1228
36047031401,2021,False,,0.0817,0.2382,0.0484,4938,0,1397.3,0.1228
36047031401,2022,False,,0.0817,0.2382,0.0484,4938,0,1397.3,0.1228
36047031401,2023,False,,0.0817,0.2382,0.0484,4938,0,1397.3,0.1228
36047031402,2017,False,,0.0000,0.0000,0.0000,0,0,5831.9,0.0000
36047031402,2018,False,,0.0000,0.0000,0.0000,0,0,1331.3,0.0000
36047031402,2019,False,,0.0000,0.0000,0.0000,0,0,1331.3,0.0000
36047031402,2020,False,,0.0000,0.0000,0.0000,0,0,1331.3,0.0000
36047031402,2021,False,,0.0000,0.0000,0.0000,0,0,1331.3,0.0000
36047031402,2022,False,,0.0000,0.0000,0.0000,0,0,1331.3,0.0000
36047031402,2023,False,,0.0000,0.0000,0.0000,0,0,1331.3,0.0000
36047031500,2017,False,,0.0410,0.0794,0.0764,5136,0,1687.0,0.0656
36047031500,2018,False,,0.0410,0.0794,0.0764,5136,0,1687.0,0.0656
36047031500,2019,False,,0.0410,0.0794,0.0764,5136,0,1687.0,0.0656
36047031500,2020,True,2020,0.0410,0.0794,0.0764,5136,1,644.5,0.0656
36047031500,2021,True,2020,0.0410,0.0794,0.0764,5136,3,644.5,0.0656
36047031500,2022,True,2020,0.0410,0.0794,0.0764,5136,3,644.5,0.0656
36047031500,2023,True,2020,0.0410,0.0794,0.0764,5136,3,644.5,0.0656
36047031701,2017,False,,0.0348,0.1171,0.0525,4150,0,1550.9,0.0681
36047031701,2018,False,,0.0348,0.1171,0.0525,4150,0,1550.9,0.0681
36047031701,2019,False,,0.0348,0.1171,0.0525,4150,0,1550.9,0.0681
36047031701,2020,False,,0.0348,0.1171,0.0525,4150,0,889.5,0.0681
36047031701,2021,True,2021,0.0348,0.1171,0.0525,4150,1,640.5,0.0681
36047031701,2022,True,2021,0.0348,0.1171,0.0525,4150,1,640.5,0.0681
36047031701,2023,True,2021,0.0348,0.1171,0.0525,4150,1,640.5,0.0681
36047031702,2017,False,,0.0339,0.0992,0.0364,3812,0,1462.1,0.0565
36047031702,2018,False,,0.0339,0.0992,0.0364,3812,0,1462.1,0.0565
36047031702,2019,False,,0.0339,0.0992,0.0364,3812,0,1462.1,0.0565
36047031702,2020,False,,0.0339,0.0992,0.0364,3812,0,1141.8,0.0565
36047031702,2021,True,2021,0.0339,0.0992,0.0364,3812,1,729.2,0.0565
36047031702,2022,True,2021,0.0339,0.0992,0.0364,3812,1,729.2,0.0565
36047031702,2023,True,2021,0.0339,0.0992,0.0364,3812,1,729.2,0.0565
36047031900,2017,False,,0.0188,0.1719,0.0214,3356,0,1232.3,0.0707
36047031900,2018,False,,0.0188,0.1719,0.0214,3356,0,1232.3,0.0707
36047031900,2019,False,,0.0188,0.1719,0.0214,3356,0,1232.3,0.0707
36047031900,2020,False,,0.0188,0.1719,0.0214,3356,0,1232.3,0.0707
36047031900,2021,False,,0.0188,0.1719,0.0214,3356,0,1117.8,0.0707
36047031900,2022,False,,0.0188,0.1719,0.0214,3356,0,1117.8,0.0707
36047031900,2023,False,,0.0188,0.1719,0.0214,3356,0,1117.8,0.0707
36047032100,2017,False,,0.0672,0.1521,0.0593,5140,0,1030.7,0.0929
36047032100,2018,False,,0.0672,0.1521,0.0593,5140,0,1030.7,0.0929
36047032100,2019,False,,0.0672,0.1521,0.0593,5140,0,1030.7,0.0929
36047032100,2020,False,,0.0672,0.1521,0.0593,5140,0,1030.7,0.0929
36047032100,2021,False,,0.0672,0.1521,0.0593,5140,0,991.1,0.0929
36047032100,2022,False,,0.0672,0.1521,0.0593,5140,0,991.1,0.0929
36047032100,2023,False,,0.0672,0.1521,0.0593,5140,0,991.1,0.0929
36047032300,2017,False,,0.0396,0.1929,0.0529,3505,0,816.6,0.0951
36047032300,2018,False,,0.0396,0.1929,0.0529,3505,0,816.6,0.0951
36047032300,2019,False,,0.0396,0.1929,0.0529,3505,0,816.6,0.0951
36047032300,2020,False,,0.0396,0.1929,0.0529,3505,0,816.6,0.0951
36047032300,2021,False,,0.0396,0.1929,0.0529,3505,0,816.6,0.0951
36047032300,2022,False,,0.0396,0.1929,0.0529,3505,0,816.6,0.0951
36047032300,2023,False,,0.0396,0.1929,0.0529,3505,0,816.6,0.0951
36047032500,2017,True,2017,0.0698,0.1595,0.0869,6057,1,736.5,0.1054
36047032500,2018,True,2017,0.0698,0.1595,0.0869,6057,1,736.5,0.1054
36047032500,2019,True,2017,0.0698,0.1595,0.0869,6057,1,736.5,0.1054
36047032500,2020,True,2017,0.0698,0.1595,0.0869,6057,2,736.5,0.1054
36047032500,2021,True,2017,0.0698,0.1595,0.0869,6057,2,736.5,0.1054
36047032500,2022,True,2017,0.0698,0.1595,0.0869,6057,2,736.5,0.1054
36047032500,2023,True,2017,0.0698,0.1595,0.0869,6057,2,736.5,0.1054
36047032600,2017,False,,0.1309,0.0711,0.4363,10085,0,6804.7,0.2128
36047032600,2018,True,2018,0.1309,0.0711,0.4363,10085,1,597.4,0.2128
36047032600,2019,True,2018,0.1309,0.0711,0.4363,10085,1,597.4,0.2128
36047032600,2020,True,2018,0.1309,0.0711,0.4363,10085,1,597.4,0.2128
36047032600,2021,True,2018,0.1309,0.0711,0.4363,10085,1,597.4,0.2128
36047032600,2022,True,2018,0.1309,0.0711,0.4363,10085,1,597.4,0.2128
36047032600,2023,True,2018,0.1309,0.0711,0.4363,10085,1,597.4,0.2128
36047032700,2017,True,2017,0.0187,0.1884,0.0268,2701,1,313.1,0.0780
36047032700,2018,True,2017,0.0187,0.1884,0.0268,2701,1,313.1,0.0780
36047032700,2019,True,2017,0.0187,0.1884,0.0268,2701,1,313.1,0.0780
36047032700,2020,True,2017,0.0187,0.1884,0.0268,2701,1,313.1,0.0780
36047032700,2021,True,2017,0.0187,0.1884,0.0268,2701,1,313.1,0.0780
36047032700,2022,True,2017,0.0187,0.1884,0.0268,2701,1,313.1,0.0780
36047032700,2023,True,2017,0.0187,0.1884,0.0268,2701,1,313.1,0.0780
36047032800,2017,False,,0.0545,0.2893,0.0739,2751,0,6633.4,0.1392
36047032800,2018,False,,0.0545,0.2893,0.0739,2751,0,1394.3,0.1392
36047032800,2019,False,,0.0545,0.2893,0.0739,2751,0,1394.3,0.1392
36047032800,2020,False,,0.0545,0.2893,0.0739,2751,0,1394.3,0.1392
36047032800,2021,False,,0.0545,0.2893,0.0739,2751,0,1394.3,0.1392
36047032800,2022,False,,0.0545,0.2893,0.0739,2751,0,1394.3,0.1392
36047032800,2023,False,,0.0545,0.2893,0.0739,2751,0,1394.3,0.1392
36047032900,2017,False,,0.0609,0.1176,0.1127,5901,0,1180.6,0.0971
36047032900,2018,False,,0.0609,0.1176,0.1127,5901,0,1180.6,0.0971
36047032900,2019,False,,0.0609,0.1176,0.1127,5901,0,1180.6,0.0971
36047032900,2020,False,,0.0609,0.1176,0.1127,5901,0,1180.6,0.0971
36047032900,2021,False,,0.0609,0.1176,0.1127,5901,0,1180.6,0.0971
36047032900,2022,False,,0.0609,0.1176,0.1127,5901,0,1180.6,0.0971
36047032900,2023,False,,0.0609,0.1176,0.1127,5901,0,1180.6,0.0971
36047033000,2017,False,,0.1027,0.2452,0.1774,4283,0,6305.0,0.1751
36047033000,2018,False,,0.1027,0.2452,0.1774,4283,0,1490.3,0.1751
36047033000,2019,False,,0.1027,0.2452,0.1774,4283,0,1490.3,0.1751
36047033000,2020,False,,0.1027,0.2452,0.1774,4283,0,1490.3,0.1751
36047033000,2021,False,,0.1027,0.2452,0.1774,4283,0,1490.3,0.1751
36047033000,2022,False,,0.1027,0.2452,0.1774,4283,0,1490.3,0.1751
36047033000,2023,False,,0.1027,0.2452,0.1774,4283,0,1490.3,0.1751
36047033100,2017,False,,0.0458,0.1458,0.1197,4171,0,928.6,0.1038
36047033100,2018,False,,0.0458,0.1458,0.1197,4171,0,928.6,0.1038
36047033100,2019,False,,0.0458,0.1458,0.1197,4171,0,928.6,0.1038
36047033100,2020,False,,0.0458,0.1458,0.1197,4171,0,928.6,0.1038
36047033100,2021,False,,0.0458,0.1458,0.1197,4171,0,928.6,0.1038
36047033100,2022,False,,0.0458,0.1458,0.1197,4171,0,928.6,0.1038
36047033100,2023,False,,0.0458,0.1458,0.1197,4171,0,928.6,0.1038
36047033300,2017,False,,0.0293,0.1216,0.1439,4779,0,877.0,0.0983
36047033300,2018,False,,0.0293,0.1216,0.1439,4779,0,877.0,0.0983
36047033300,2019,False,,0.0293,0.1216,0.1439,4779,0,877.0,0.0983
36047033300,2020,False,,0.0293,0.1216,0.1439,4779,0,877.0,0.0983
36047033300,2021,False,,0.0293,0.1216,0.1439,4779,0,877.0,0.0983
36047033300,2022,False,,0.0293,0.1216,0.1439,4779,0,877.0,0.0983
36047033300,2023,False,,0.0293,0.1216,0.1439,4779,0,877.0,0.0983
36047033500,2017,False,,0.0294,0.1161,0.0714,3522,0,809.8,0.0723
36047033500,2018,False,,0.0294,0.1161,0.0714,3522,0,809.8,0.0723
36047033500,2019,False,,0.0294,0.1161,0.0714,3522,0,809.8,0.0723
36047033500,2020,False,,0.0294,0.1161,0.0714,3522,0,809.8,0.0723
36047033500,2021,False,,0.0294,0.1161,0.0714,3522,0,809.8,0.0723
36047033500,2022,False,,0.0294,0.1161,0.0714,3522,0,809.8,0.0723
36047033500,2023,False,,0.0294,0.1161,0.0714,3522,0,809.8,0.0723
36047033600,2017,False,,0.0452,0.2239,0.0495,4734,0,6448.8,0.1062
36047033600,2018,False,,0.0452,0.2239,0.0495,4734,0,2205.7,0.1062
36047033600,2019,False,,0.0452,0.2239,0.0495,4734,0,2205.7,0.1062
36047033600,2020,False,,0.0452,0.2239,0.0495,4734,0,2205.7,0.1062
36047033600,2021,False,,0.0452,0.2239,0.0495,4734,0,2205.7,0.1062
36047033600,2022,False,,0.0452,0.2239,0.0495,4734,0,2205.7,0.1062
36047033600,2023,False,,0.0452,0.2239,0.0495,4734,0,2205.7,0.1062
36047033701,2017,True,2017,0.0325,0.1779,0.0088,2755,1,785.0,0.0731
36047033701,2018,True,2017,0.0325,0.1779,0.0088,2755,1,785.0,0.0731
36047033701,2019,True,2017,0.0325,0.1779,0.0088,2755,1,785.0,0.0731
36047033701,2020,True,2017,0.0325,0.1779,0.0088,2755,1,785.0,0.0731
36047033701,2021,True,2017,0.0325,0.1779,0.0088,2755,1,785.0,0.0731
36047033701,2022,True,2017,0.0325,0.1779,0.0088,2755,1,785.0,0.0731
36047033701,2023,True,2017,0.0325,0.1779,0.0088,2755,1,785.0,0.0731
36047033702,2017,True,2017,0.0199,0.1668,0.0232,1847,1,781.1,0.0700
36047033702,2018,True,2017,0.0199,0.1668,0.0232,1847,1,781.1,0.0700
36047033702,2019,True,2017,0.0199,0.1668,0.0232,1847,1,781.1,0.0700
36047033702,2020,True,2017,0.0199,0.1668,0.0232,1847,1,781.1,0.0700
36047033702,2021,True,2017,0.0199,0.1668,0.0232,1847,1,781.1,0.0700
36047033702,2022,True,2017,0.0199,0.1668,0.0232,1847,1,781.1,0.0700
36047033702,2023,True,2017,0.0199,0.1668,0.0232,1847,1,781.1,0.0700
36047033900,2017,False,,0.0601,0.1878,0.1318,4936,0,807.3,0.1266
36047033900,2018,False,,0.0601,0.1878,0.1318,4936,0,807.3,0.1266
36047033900,2019,False,,0.0601,0.1878,0.1318,4936,0,807.3,0.1266
36047033900,2020,False,,0.0601,0.1878,0.1318,4936,0,807.3,0.1266
36047033900,2021,False,,0.0601,0.1878,0.1318,4936,0,807.3,0.1266
36047033900,2022,False,,0.0601,0.1878,0.1318,4936,0,807.3,0.1266
36047033900,2023,False,,0.0601,0.1878,0.1318,4936,0,807.3,0.1266
36047034000,2017,False,,0.0429,0.4225,0.0534,2045,0,7095.7,0.1729
36047034000,2018,False,,0.0429,0.4225,0.0534,2045,0,1407.2,0.1729
36047034000,2019,False,,0.0429,0.4225,0.0534,2045,0,1407.2,0.1729
36047034000,2020,False,,0.0429,0.4225,0.0534,2045,0,1407.2,0.1729
36047034000,2021,False,,0.0429,0.4225,0.0534,2045,0,1407.2,0.1729
36047034000,2022,False,,0.0429,0.4225,0.0534,2045,0,1407.2,0.1729
36047034000,2023,False,,0.0429,0.4225,0.0534,2045,0,1407.2,0.1729
36047034100,2017,False,,0.0299,0.2596,0.0458,2666,0,1110.9,0.1118
36047034100,2018,False,,0.0299,0.2596,0.0458,2666,0,1110.9,0.1118
36047034100,2019,False,,0.0299,0.2596,0.0458,2666,0,1110.9,0.1118
36047034100,2020,False,,0.0299,0.2596,0.0458,2666,0,1110.9,0.1118
36047034100,2021,False,,0.0299,0.2596,0.0458,2666,0,1107.6,0.1118
36047034100,2022,False,,0.0299,0.2596,0.0458,2666,0,1107.6,0.1118
36047034100,2023,False,,0.0299,0.2596,0.0458,2666,0,1107.6,0.1118
36047034200,2017,False,,0.1741,0.3513,0.2417,6490,0,6893.1,0.2557
36047034200,2018,False,,0.1741,0.3513,0.2417,6490,0,1370.6,0.2557
36047034200,2019,False,,0.1741,0.3513,0.2417,6490,0,1370.6,0.2557
36047034200,2020,False,,0.1741,0.3513,0.2417,6490,0,1370.6,0.2557
36047034200,2021,False,,0.1741,0.3513,0.2417,6490,0,1370.6,0.2557
36047034200,2022,False,,0.1741,0.3513,0.2417,6490,0,1370.6,0.2557
36047034200,2023,False,,0.1741,0.3513,0.2417,6490,0,1370.6,0.2557
36047034300,2017,True,2017,0.0957,0.1989,0.1756,4489,1,713.8,0.1567
36047034300,2018,True,2017,0.0957,0.1989,0.1756,4489,1,713.8,0.1567
36047034300,2019,True,2017,0.0957,0.1989,0.1756,4489,1,713.8,0.1567
36047034300,2020,True,2017,0.0957,0.1989,0.1756,4489,1,713.8,0.1567
36047034300,2021,True,2017,0.0957,0.1989,0.1756,4489,1,713.8,0.1567
36047034300,2022,True,2017,0.0957,0.1989,0.1756,4489,1,713.8,0.1567
36047034300,2023,True,2017,0.0957,0.1989,0.1756,4489,1,713.8,0.1567
36047034500,2017,True,2017,0.0240,0.1251,0.0404,2669,1,485.8,0.0632
36047034500,2018,True,2017,0.0240,0.1251,0.0404,2669,1,485.8,0.0632
36047034500,2019,True,2017,0.0240,0.1251,0.0404,2669,1,485.8,0.0632
36047034500,2020,True,2017,0.0240,0.1251,0.0404,2669,2,485.8,0.0632
36047034500,2021,True,2017,0.0240,0.1251,0.0404,2669,2,485.8,0.0632
36047034500,2022,True,2017,0.0240,0.1251,0.0404,2669,2,485.8,0.0632
36047034500,2023,True,2017,0.0240,0.1251,0.0404,2669,2,485.8,0.0632
36047034700,2017,True,2017,0.0586,0.1498,0.0734,3157,1,592.0,0.0939
36047034700,2018,True,2017,0.0586,0.1498,0.0734,3157,1,592.0,0.0939
36047034700,2019,True,2017,0.0586,0.1498,0.0734,3157,1,592.0,0.0939
36047034700,2020,True,2017,0.0586,0.1498,0.0734,3157,2,592.0,0.0939
36047034700,2021,True,2017,0.0586,0.1498,0.0734,3157,2,592.0,0.0939
36047034700,2022,True,2017,0.0586,0.1498,0.0734,3157,2,592.0,0.0939
36047034700,2023,True,2017,0.0586,0.1498,0.0734,3157,2,592.0,0.0939
36047034800,2017,False,,0.0183,0.0614,0.0449,2852,0,6503.1,0.0415
36047034800,2018,True,2018,0.0183,0.0614,0.0449,2852,1,406.3,0.0415
36047034800,2019,True,2018,0.0183,0.0614,0.0449,2852,1,406.3,0.0415
36047034800,2020,True,2018,0.0183,0.0614,0.0449,2852,1,406.3,0.0415
36047034800,2021,True,2018,0.0183,0.0614,0.0449,2852,1,406.3,0.0415
36047034800,2022,True,2018,0.0183,0.0614,0.0449,2852,1,406.3,0.0415
36047034800,2023,True,2018,0.0183,0.0614,0.0449,2852,1,406.3,0.0415
36047034901,2017,True,2017,0.0090,0.0637,0.0430,2339,1,309.5,0.0386
36047034901,2018,True,2017,0.0090,0.0637,0.0430,2339,1,309.5,0.0386
36047034901,2019,True,2017,0.0090,0.0637,0.0430,2339,1,309.5,0.0386
36047034901,2020,True,2017,0.0090,0.0637,0.0430,2339,1,309.5,0.0386
36047034901,2021,True,2017,0.0090,0.0637,0.0430,2339,1,309.5,0.0386
36047034901,2022,True,2017,0.0090,0.0637,0.0430,2339,1,309.5,0.0386
36047034901,2023,True,2017,0.0090,0.0637,0.0430,2339,1,309.5,0.0386
36047034902,2017,True,2017,0.0208,0.0803,0.0910,3499,1,336.1,0.0640
36047034902,2018,True,2017,0.0208,0.0803,0.0910,3499,1,336.1,0.0640
36047034902,2019,True,2017,0.0208,0.0803,0.0910,3499,1,336.1,0.0640
36047034902,2020,True,2017,0.0208,0.0803,0.0910,3499,1,336.1,0.0640
36047034902,2021,True,2017,0.0208,0.0803,0.0910,3499,1,336.1,0.0640
36047034902,2022,True,2017,0.0208,0.0803,0.0910,3499,1,336.1,0.0640
36047034902,2023,True,2017,0.0208,0.0803,0.0910,3499,1,336.1,0.0640
36047035000,2017,False,,0.0925,0.4594,0.0469,3082,0,6967.4,0.1996
